Time [s]	Quad Ch.  1(Target)[mbar]	Quad Ch.  1(Read)[mbar]	Quad Ch.  2(Target)[mbar]	Quad Ch.  2(Read)[mbar]	Quad Ch.  3(Target)[mbar]	Quad Ch.  3(Read)[mbar]	Quad Ch.  4(Target)[mbar]	Quad Ch.  4(Read)[mbar]	qm(Target) [µl/min]	qm(Read)[µl/min]	
405.5230	0.0000	-0.0940	-37.0344	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	90.0870	
405.5730	0.0000	-0.5212	-37.0076	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	86.2436	
405.6220	0.0000	-0.5212	-36.9928	-37.9523	0.0000	-0.4102	0.0000	-0.6622	0.0000	83.1781	
405.6720	0.0000	-0.0940	-37.1083	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	87.9797	
405.7230	0.0000	-0.3076	-37.0821	-37.9523	0.0000	-0.4102	0.0000	-0.8759	0.0000	84.1890	
405.7730	0.0000	-0.3076	-37.1186	-37.9523	0.0000	-0.4102	0.0000	-0.2350	0.0000	84.1890	
405.8230	0.0000	-0.3076	-37.0974	-37.9523	0.0000	-0.4102	0.0000	-0.6622	0.0000	77.0493	
405.8720	0.0000	-0.3076	-37.0664	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	77.0493	
405.9230	0.0000	-0.3076	-37.1072	-37.7386	0.0000	-0.4102	0.0000	-0.2350	0.0000	77.5299	
405.9720	0.0000	-0.3076	-37.2040	-37.9523	0.0000	-0.1965	0.0000	-0.2350	0.0000	81.3077	
406.0230	0.0000	-0.3076	-37.2862	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	84.1108	
406.0730	0.0000	-0.3076	-37.3182	-37.5250	0.0000	-0.4102	0.0000	-0.2350	0.0000	83.8646	
406.1230	0.0000	-0.5212	-37.3355	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	82.7420	
406.1720	0.0000	-0.3076	-37.4023	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	84.6542	
406.2220	0.0000	-0.3076	-37.3437	-37.9523	0.0000	-0.4102	0.0000	-0.6622	0.0000	79.0078	
406.2720	0.0000	-0.3076	-37.4290	-37.9523	0.0000	-0.1965	0.0000	-0.6622	0.0000	82.0567	
406.3220	0.0000	-0.0940	-37.4638	-38.1659	0.0000	-0.6238	0.0000	-0.4486	0.0000	82.0561	
406.3720	0.0000	-0.5212	-37.4987	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	78.8965	
406.4230	0.0000	-0.5212	-37.4795	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	78.8965	
406.4730	0.0000	-0.3076	-37.5623	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	81.7632	
406.5220	0.0000	-0.3076	-37.5304	-38.1659	0.0000	-0.1965	0.0000	-0.8759	0.0000	77.8443	
406.5730	0.0000	-0.3076	-37.5686	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	73.7225	
406.6220	0.0000	-0.3076	-37.5261	-38.3795	0.0000	-0.1965	0.0000	-0.8759	0.0000	72.3160	
406.6730	0.0000	-0.5212	-37.5334	-38.1659	0.0000	-0.6238	0.0000	-0.6622	0.0000	67.5048	
406.7220	0.0000	-0.3076	-37.4818	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	67.1962	
406.7730	0.0000	-0.0940	-37.5052	-38.1659	0.0000	-0.1965	0.0000	-0.6622	0.0000	63.8125	
406.8230	0.0000	-0.5212	-37.4758	-38.1659	0.0000	-0.4102	0.0000	-0.6622	0.0000	63.8125	
406.8730	0.0000	-0.3076	-37.5111	-38.1659	0.0000	-0.1965	0.0000	-0.6622	0.0000	64.3106	
406.9230	0.0000	-0.5212	-37.6940	-38.1659	0.0000	-0.4102	0.0000	-0.6622	0.0000	73.4206	
406.9720	0.0000	-0.3076	-37.7455	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	74.6522	
407.0220	0.0000	-0.3076	-37.8151	-38.5931	0.0000	-0.1965	0.0000	-0.6622	0.0000	70.7027	
407.0730	0.0000	-0.3076	-37.7418	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	72.1996	
407.1220	0.0000	-0.3076	-37.7974	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	76.8926	
407.1720	0.0000	-0.5212	-37.9083	-38.5931	0.0000	-0.4102	0.0000	-0.2350	0.0000	75.0071	
407.2230	0.0000	-0.3076	-37.9094	-38.3795	0.0000	-0.4102	0.0000	-0.2350	0.0000	75.0071	
407.2720	0.0000	-0.3076	-37.8150	-38.5931	0.0000	-0.1965	0.0000	-0.0214	0.0000	67.6272	
407.3220	0.0000	-0.3076	-37.9481	-38.5931	0.0000	-0.1965	0.0000	-0.2350	0.0000	73.7634	
407.3720	0.0000	-0.3076	-37.9970	-38.8068	0.0000	-0.4102	0.0000	-0.4486	0.0000	74.7951	
407.4220	0.0000	0.1196	-37.9754	-38.5931	0.0000	-0.1965	0.0000	-0.2350	0.0000	72.6342	
407.4720	0.0000	-0.3076	-38.0227	-38.8068	0.0000	-0.1965	0.0000	-0.4486	0.0000	66.3337	
407.5220	0.0000	-0.0940	-37.9463	-38.5931	0.0000	-0.4102	0.0000	-0.4486	0.0000	59.8133	
407.5730	0.0000	-0.3076	-37.8625	-38.5931	0.0000	-0.4102	0.0000	-0.4486	0.0000	64.4357	
407.6230	0.0000	-0.3076	-37.9675	-38.3795	0.0000	-0.1965	0.0000	-0.4486	0.0000	64.4357	
407.6730	0.0000	-0.5212	-38.0154	-38.5931	0.0000	-0.4102	0.0000	-0.6622	0.0000	65.6670	
407.7230	0.0000	-0.3076	-37.9658	-38.5931	0.0000	-0.4102	0.0000	-0.4486	0.0000	61.0863	
407.7730	0.0000	-0.3076	-37.9835	-38.5931	0.0000	-0.4102	0.0000	-0.4486	0.0000	63.1034	
407.8220	0.0000	-0.3076	-38.0517	-38.5931	0.0000	-0.6238	0.0000	-0.4486	0.0000	66.7171	
407.8730	0.0000	-0.3076	-38.1403	-38.8068	0.0000	-0.6238	0.0000	-0.4486	0.0000	70.0566	
407.9230	0.0000	-0.3076	-38.2257	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	63.7286	
407.9730	0.0000	-0.5212	-38.1472	-38.5931	0.0000	-0.1965	0.0000	-0.4486	0.0000	66.6818	
408.0220	0.0000	-0.3076	-38.2248	-38.8068	0.0000	-0.1965	0.0000	-0.6622	0.0000	66.6818	
408.0730	0.0000	-0.0940	-38.2283	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	65.1980	
408.1220	0.0000	-0.0940	-38.3284	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	69.4186	
408.1720	0.0000	-0.5212	-38.4191	-38.8068	0.0000	-0.1965	0.0000	-0.4486	0.0000	73.0469	
408.2220	0.0000	-0.5212	-38.3880	-39.0204	0.0000	-0.1965	0.0000	-0.2350	0.0000	63.1653	
408.2730	0.0000	-0.3076	-38.3117	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	60.1913	
408.3220	0.0000	-0.5212	-38.2881	-39.0204	0.0000	-0.4102	0.0000	-0.6622	0.0000	61.2097	
408.3730	0.0000	-0.3076	-38.3312	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	62.8114	
408.4230	0.0000	-0.3076	-38.4057	-38.8068	0.0000	-0.4102	0.0000	-0.4486	0.0000	64.0954	
408.4720	0.0000	-0.5212	-38.3933	-39.0204	0.0000	-0.4102	0.0000	-0.2350	0.0000	61.6824	
408.5220	0.0000	-0.0940	-38.4699	-39.0204	0.0000	-0.4102	0.0000	-0.6622	0.0000	64.6813	
408.5730	0.0000	-0.0940	-38.4794	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	63.6113	
408.6220	0.0000	-0.3076	-38.4674	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	61.2513	
408.6730	0.0000	-0.3076	-38.4610	-39.0204	0.0000	-0.4102	0.0000	-0.4486	0.0000	59.3029	
408.7230	0.0000	-0.3076	-38.4154	-39.0204	0.0000	-0.1965	0.0000	-0.4486	0.0000	55.1092	
408.7720	0.0000	-0.5212	-38.4515	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	55.8583	
408.8220	0.0000	-0.3076	-38.5405	-39.0204	0.0000	-0.4102	0.0000	-0.6622	0.0000	59.7194	
408.8730	0.0000	-0.3076	-38.5126	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	56.6026	
408.9230	0.0000	-0.3076	-38.5524	-39.0204	0.0000	-0.4102	0.0000	-0.4486	0.0000	57.5276	
408.9720	0.0000	-0.3076	-38.5990	-39.2340	0.0000	-0.6238	0.0000	-0.4486	0.0000	58.8028	
409.0220	0.0000	-0.3076	-38.5628	-39.2340	0.0000	-0.4102	0.0000	-0.6622	0.0000	55.2266	
409.0730	0.0000	-0.0940	-38.6975	-39.2340	0.0000	-0.1965	0.0000	-0.6622	0.0000	61.7707	
409.1220	0.0000	-0.3076	-38.7216	-39.4476	0.0000	-0.4102	0.0000	-0.4486	0.0000	61.6397	
409.1730	0.0000	-0.3076	-38.7163	-39.4476	0.0000	-0.1965	0.0000	-0.6622	0.0000	59.8218	
409.2230	0.0000	-0.5212	-38.7109	-39.4476	0.0000	-0.4102	0.0000	-0.4486	0.0000	58.0195	
409.2730	0.0000	-0.3076	-38.6860	-39.4476	0.0000	-0.4102	0.0000	-0.0214	0.0000	55.1114	
409.3220	0.0000	-0.3076	-38.7227	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	55.8900	
409.3720	0.0000	-0.5212	-38.8067	-39.4476	0.0000	-0.6238	0.0000	-0.4486	0.0000	57.9713	
409.4230	0.0000	-0.5212	-38.8070	-39.4476	0.0000	-0.4102	0.0000	-0.4486	0.0000	52.9990	
409.4720	0.0000	-0.3076	-38.7465	-39.2340	0.0000	-0.4102	0.0000	-0.4486	0.0000	51.2474	
409.5220	0.0000	-0.5212	-38.7390	-39.4476	0.0000	-0.1965	0.0000	-0.2350	0.0000	59.5701	
409.5730	0.0000	-0.3076	-34.6204	-38.5931	0.0000	-0.1965	0.0000	-0.4486	250.0000	59.9645	
409.6220	0.0000	-0.3076	-34.4535	-37.7386	0.0000	-0.4102	0.0000	-0.4486	250.0000	54.4420	
409.6720	0.0000	-0.5212	-34.4005	-36.2433	0.0000	-0.4102	0.0000	-0.6622	250.0000	56.1977	
409.7220	0.0000	-0.5212	-34.4328	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	63.0356	
409.7720	0.0000	-0.3076	-34.7812	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	88.6024	
409.8230	0.0000	-0.3076	-35.1284	-33.6798	0.0000	-0.4102	0.0000	-0.6622	250.0000	113.1647	
409.8720	0.0000	-0.3076	-35.6819	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	149.4038	
409.9230	0.0000	-0.3076	-35.9085	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	165.3727	
409.9730	0.0000	-0.5212	-36.1535	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	182.0314	
410.0230	0.0000	-0.3076	-36.4533	-35.1752	0.0000	-0.1965	0.0000	-0.6622	250.0000	201.5279	
410.0720	0.0000	-0.5212	-36.3735	-36.0297	0.0000	-0.4102	0.0000	-0.4486	250.0000	198.0090	
410.1220	0.0000	-0.0940	-36.0979	-36.8842	0.0000	-0.4102	0.0000	-0.4486	250.0000	183.0551	
410.1720	0.0000	-0.5212	-35.8431	-37.3114	0.0000	-0.4102	0.0000	-0.4486	250.0000	169.7016	
410.2230	0.0000	-0.3076	-35.5360	-37.7386	0.0000	-0.4102	0.0000	-0.2350	250.0000	153.5945	
410.2720	0.0000	-0.7349	-35.1978	-37.7386	0.0000	-0.4102	0.0000	-0.4486	250.0000	136.1202	
410.3220	0.0000	-0.3076	-34.9444	-37.5250	0.0000	-0.4102	0.0000	-0.2350	250.0000	123.9704	
410.3720	0.0000	-0.5212	-34.6318	-36.8842	0.0000	-0.1965	0.0000	-0.4486	250.0000	108.7650	
410.4230	0.0000	-0.5212	-34.4948	-36.2433	0.0000	-0.1965	0.0000	-0.6622	250.0000	104.2518	
410.4720	0.0000	-0.3076	-34.3809	-35.6024	0.0000	-0.1965	0.0000	-0.4486	250.0000	101.2768	
410.5230	0.0000	0.1196	-34.6294	-34.9615	0.0000	-0.6238	0.0000	-0.4486	250.0000	132.7627	
410.5720	0.0000	-0.3076	-34.8010	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	160.9527	
410.6230	0.0000	-0.3076	-35.2340	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	181.0695	
410.6720	0.0000	-0.5212	-35.5405	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	189.3514	
410.7230	0.0000	-0.3076	-35.6530	-34.9615	0.0000	-0.1965	0.0000	-0.6622	250.0000	198.9090	
410.7720	0.0000	-0.5212	-35.7835	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	198.4987	
410.8230	0.0000	-0.3076	-35.6708	-35.8160	0.0000	-0.4102	0.0000	-0.6622	250.0000	193.0583	
410.8720	0.0000	-0.5212	-35.4567	-36.4569	0.0000	-0.1965	0.0000	-0.2350	250.0000	181.7364	
410.9230	0.0000	-0.5212	-35.3832	-36.4569	0.0000	-0.4102	0.0000	-0.4486	250.0000	179.0818	
410.9720	0.0000	-0.3076	-35.1328	-36.6705	0.0000	-0.4102	0.0000	-0.4486	250.0000	165.9505	
411.0220	0.0000	-0.3076	-35.0546	-36.8842	0.0000	-0.4102	0.0000	-0.6622	250.0000	163.4179	
411.0720	0.0000	-0.0940	-34.8532	-36.6705	0.0000	-0.1965	0.0000	-0.4486	250.0000	153.6505	
411.1220	0.0000	-0.3076	-34.6298	-36.2433	0.0000	-0.4102	0.0000	-0.4486	250.0000	142.8290	
411.1730	0.0000	-0.5212	-34.5638	-36.0297	0.0000	-0.4102	0.0000	-0.4486	250.0000	141.6135	
411.2220	0.0000	-0.3076	-34.6499	-35.8160	0.0000	-0.6238	0.0000	-0.4486	250.0000	149.4588	
411.2720	0.0000	-0.5212	-34.6463	-35.3888	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.7685	
411.3230	0.0000	-0.5212	-34.7977	-35.1752	0.0000	-0.4102	0.0000	-1.0895	250.0000	163.1738	
411.3730	0.0000	-0.3076	-34.9467	-34.9615	0.0000	-0.6238	0.0000	-0.8759	250.0000	174.1386	
411.4230	0.0000	-0.3076	-34.9732	-35.1752	0.0000	-0.1965	0.0000	-0.6622	250.0000	177.6058	
411.4730	0.0000	-0.0940	-35.0671	-34.9615	0.0000	-0.4102	0.0000	-0.8759	250.0000	184.9664	
411.5220	0.0000	-0.3076	-35.1057	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	188.8570	
411.5730	0.0000	-0.5212	-35.2059	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	196.2679	
411.6220	0.0000	-0.5212	-35.1689	-35.6024	0.0000	-0.1965	0.0000	-0.4486	250.0000	195.4628	
411.6720	0.0000	-0.3076	-34.9967	-35.8160	0.0000	-0.1965	0.0000	-0.4486	250.0000	186.6848	
411.7220	0.0000	-0.3076	-34.8470	-35.8160	0.0000	-0.4102	0.0000	-0.2350	250.0000	178.1095	
411.7730	0.0000	-0.3076	-34.7936	-35.8160	0.0000	-0.6238	0.0000	-0.2350	250.0000	169.1618	
411.8230	0.0000	-0.5212	-34.6099	-35.6024	0.0000	-0.4102	0.0000	-0.4486	250.0000	167.6722	
411.8720	0.0000	-0.0940	-34.5501	-35.3888	0.0000	-0.4102	0.0000	-0.6622	250.0000	166.7206	
411.9220	0.0000	-0.3076	-34.4988	-35.3888	0.0000	-0.4102	0.0000	-0.2350	250.0000	164.9659	
411.9720	0.0000	-0.5212	-34.4528	-35.3888	0.0000	-0.4102	0.0000	-0.6622	250.0000	166.1226	
412.0230	0.0000	-0.5212	-34.5562	-35.1752	0.0000	-0.4102	0.0000	-0.4486	250.0000	174.4174	
412.0720	0.0000	-0.5212	-34.5731	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	177.3403	
412.1230	0.0000	-0.5212	-34.4515	-34.7479	0.0000	-0.4102	0.0000	-0.6622	250.0000	171.9327	
412.1730	0.0000	-0.3076	-34.4626	-34.7479	0.0000	-0.6238	0.0000	-0.2350	250.0000	174.5733	
412.2230	0.0000	-0.3076	-34.5252	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	180.1851	
412.2720	0.0000	-0.3076	-34.4954	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	182.8520	
412.3230	0.0000	-0.3076	-34.5108	-34.9615	0.0000	-0.1965	0.0000	-0.6622	250.0000	191.4840	
412.3720	0.0000	-0.3076	-34.5882	-34.9615	0.0000	-0.4102	0.0000	-0.6622	250.0000	188.9934	
412.4230	0.0000	-0.3076	-34.5621	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	188.9934	
412.4720	0.0000	-0.5212	-34.5759	-34.9615	0.0000	-0.4102	0.0000	-0.4486	250.0000	191.2933	
412.5230	0.0000	-0.5212	-34.4424	-35.1752	0.0000	-0.4102	0.0000	-0.4486	250.0000	180.7530	
412.5720	0.0000	-0.3076	-34.3433	-35.1752	0.0000	-0.4102	0.0000	-0.2350	250.0000	181.8720	
412.6230	0.0000	-0.3076	-34.3330	-35.1752	0.0000	-0.4102	0.0000	-0.4486	250.0000	178.7558	
412.6720	0.0000	-0.3076	-34.2507	-35.1752	0.0000	-0.4102	0.0000	-0.6622	250.0000	174.8410	
412.7220	0.0000	-0.5212	-34.1534	-35.1752	0.0000	-0.1965	0.0000	-0.4486	250.0000	176.6340	
412.7720	0.0000	-0.3076	-34.1769	-35.1752	0.0000	-0.1965	0.0000	-0.8759	250.0000	178.1117	
412.8230	0.0000	-0.0940	-33.9642	-34.7479	0.0000	-0.4102	0.0000	-0.2350	250.0000	167.2540	
412.8720	0.0000	-0.3076	-33.9014	-34.7479	0.0000	-0.4102	0.0000	-0.6622	250.0000	165.6040	
412.9220	0.0000	-0.3076	-33.9355	-34.5343	0.0000	-0.1965	0.0000	-0.2350	250.0000	169.7714	
412.9720	0.0000	-0.3076	-33.9014	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	174.0685	
413.0230	0.0000	-0.3076	-33.9409	-34.1071	0.0000	-0.4102	0.0000	-0.4486	250.0000	187.3774	
413.0730	0.0000	-0.3076	-34.1365	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	195.9950	
413.1220	0.0000	-0.0940	-34.2574	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	195.9950	
413.1730	0.0000	-0.3076	-34.1752	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	192.5162	
413.2230	0.0000	-0.0940	-34.0229	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	184.9327	
413.2730	0.0000	-0.5212	-34.0290	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	186.9373	
413.3220	0.0000	-0.5212	-33.9936	-34.7479	0.0000	-0.1965	0.0000	-0.6622	250.0000	186.4273	
413.3730	0.0000	-0.5212	-33.9343	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	184.5061	
413.4230	0.0000	-0.3076	-33.8165	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	179.1730	
413.4720	0.0000	-0.3076	-33.6990	-34.5343	0.0000	-0.1965	0.0000	-0.6622	250.0000	174.0843	
413.5230	0.0000	-0.3076	-33.6680	-34.3207	0.0000	-0.1965	0.0000	-0.6622	250.0000	173.0251	
413.5730	0.0000	-0.3076	-33.8024	-34.5343	0.0000	-0.1965	0.0000	-0.2350	250.0000	184.0425	
413.6220	0.0000	-0.3076	-33.5789	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	172.3972	
413.6720	0.0000	-0.5212	-33.5028	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	169.8324	
413.7230	0.0000	-0.5212	-33.5896	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	177.0375	
413.7720	0.0000	-0.0940	-33.5900	-34.1071	0.0000	-0.4102	0.0000	-0.6622	250.0000	178.9119	
413.8220	0.0000	-0.5212	-33.5683	-34.1071	0.0000	-0.4102	0.0000	-0.4486	250.0000	179.4193	
413.8720	0.0000	-0.5212	-33.7271	-34.1071	0.0000	-0.1965	0.0000	-0.4486	250.0000	190.5845	
413.9230	0.0000	-0.5212	-33.6254	-34.1071	0.0000	-0.4102	0.0000	-0.4486	250.0000	186.0483	
413.9720	0.0000	-0.3076	-33.5164	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.2001	
414.0230	0.0000	-0.0940	-33.5067	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	182.3571	
414.0730	0.0000	-0.5212	-33.4775	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	182.2779	
414.1220	0.0000	-0.3076	-33.5907	-34.1071	0.0000	-0.4102	0.0000	-0.8759	250.0000	190.6950	
414.1730	0.0000	-0.0940	-33.4998	-33.8934	0.0000	-0.4102	0.0000	-0.2350	250.0000	186.7841	
414.2220	0.0000	-0.5212	-33.3861	-34.1071	0.0000	-0.4102	0.0000	-0.2350	250.0000	181.6900	
414.2720	0.0000	-0.5212	-33.3336	-34.1071	0.0000	-0.4102	0.0000	-0.8759	250.0000	180.2261	
414.3220	0.0000	-0.5212	-33.2698	-34.1071	0.0000	-0.1965	0.0000	-0.8759	250.0000	178.2182	
414.3720	0.0000	-0.3076	-33.1154	-34.1071	0.0000	-0.4102	0.0000	-0.6622	250.0000	170.9357	
414.4220	0.0000	-0.3076	-33.0668	-34.1071	0.0000	-0.1965	0.0000	-0.6622	250.0000	170.0159	
414.4720	0.0000	-0.3076	-33.0832	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	172.9722	
414.5220	0.0000	-0.5212	-33.1437	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.0198	
414.5720	0.0000	0.1196	-33.1566	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	179.2955	
414.6230	0.0000	-0.3076	-33.0985	-33.6798	0.0000	-0.4102	0.0000	-0.2350	250.0000	179.2955	
414.6720	0.0000	-0.3076	-33.0562	-33.4662	0.0000	-0.1965	0.0000	-0.2350	250.0000	178.5572	
414.7220	0.0000	-0.5212	-33.0114	-33.4662	0.0000	-0.6238	0.0000	-0.0214	250.0000	177.7022	
414.7720	0.0000	-0.5212	-33.1422	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	187.2060	
414.8230	0.0000	-0.3076	-33.0645	-33.4662	0.0000	-0.4102	0.0000	-0.6622	250.0000	184.1960	
414.8720	0.0000	-0.3076	-32.9633	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	179.9125	
414.9220	0.0000	-0.3076	-33.0401	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	185.2114	
414.9720	0.0000	-0.0940	-32.9970	-33.4662	0.0000	-0.1965	0.0000	-0.2350	250.0000	184.5207	
415.0230	0.0000	-0.3076	-32.9577	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	184.5207	
415.0730	0.0000	-0.3076	-32.9367	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	184.9118	
415.1220	0.0000	-0.3076	-32.8914	-33.6798	0.0000	-0.6238	0.0000	-0.4486	250.0000	183.9066	
415.1720	0.0000	-0.3076	-32.8150	-33.4662	0.0000	-0.1965	0.0000	-0.4486	0.0000	181.0248	
415.2230	0.0000	-0.0940	-32.8015	-33.6798	0.0000	-0.4102	0.0000	-0.6622	250.0000	181.9509	
415.2730	0.0000	-0.3076	-32.7511	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	177.9560	
415.3230	0.0000	-0.3076	-32.6751	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	180.9509	
415.3730	0.0000	-0.3076	-32.6957	-33.2526	0.0000	-0.4102	0.0000	-0.2350	250.0000	186.5412	
415.4220	0.0000	-0.3076	-32.7613	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	193.7900	
415.4730	0.0000	-0.5212	-32.8587	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	189.0654	
415.5230	0.0000	-0.5212	-32.6019	-33.2526	0.0000	-0.4102	0.0000	-0.2350	250.0000	179.9641	
415.5720	0.0000	-0.5212	-32.5015	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	175.7437	
415.6220	0.0000	-0.5212	-32.4790	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	176.2792	
415.6720	0.0000	-0.5212	-32.4913	-33.2526	0.0000	-0.1965	0.0000	-0.6622	250.0000	178.9003	
415.7230	0.0000	-0.3076	-32.4970	-33.0389	0.0000	-0.1965	0.0000	-0.6622	250.0000	181.0431	
415.7720	0.0000	-0.3076	-32.4415	-33.0389	0.0000	-0.1965	0.0000	-0.4486	250.0000	179.4853	
415.8220	0.0000	-0.3076	-32.4116	-33.0389	0.0000	-0.4102	0.0000	-0.2350	250.0000	180.6435	
415.8720	0.0000	-0.0940	-32.4010	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	178.6866	
415.9230	0.0000	-0.3076	-32.3007	-32.8253	0.0000	-0.6238	0.0000	-0.4486	250.0000	176.4517	
415.9730	0.0000	-0.5212	-32.3463	-32.8253	0.0000	-0.6238	0.0000	-0.2350	250.0000	181.0374	
416.0230	0.0000	-0.7349	-32.3310	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.8727	
416.0730	0.0000	-0.5212	-32.3021	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.8858	
416.1230	0.0000	-0.5212	-32.3400	-32.8253	0.0000	-0.4102	0.0000	-0.2350	250.0000	185.8761	
416.1730	0.0000	-0.0940	-32.3864	-32.8253	0.0000	-0.1965	0.0000	-0.2350	250.0000	190.2480	
416.2230	0.0000	-0.7349	-32.3635	-32.8253	0.0000	-0.1965	0.0000	-0.4486	250.0000	190.3977	
416.2720	0.0000	-0.5212	-32.3230	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	189.4835	
416.3230	0.0000	-0.3076	-32.2968	-32.6117	0.0000	-0.6238	0.0000	-0.4486	250.0000	189.4521	
416.3730	0.0000	-0.5212	-32.1862	-32.8253	0.0000	-0.1965	0.0000	-0.4486	250.0000	184.4043	
416.4220	0.0000	-0.5212	-32.1388	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	183.2471	
416.4720	0.0000	-0.3076	-32.0584	-32.8253	0.0000	-0.6238	0.0000	-0.4486	250.0000	180.1450	
416.5220	0.0000	-0.3076	-31.9951	-32.8253	0.0000	-0.1965	0.0000	-0.4486	250.0000	178.1534	
416.5720	0.0000	-0.5212	-32.1836	-32.8253	0.0000	-0.4102	0.0000	-0.6622	250.0000	191.1016	
416.6230	0.0000	-0.5212	-32.1444	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	190.2618	
416.6720	0.0000	-0.3076	-32.0886	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	188.4269	
416.7230	0.0000	-0.3076	-32.0200	-32.8253	0.0000	-0.1965	0.0000	-0.6622	250.0000	185.9352	
416.7720	0.0000	-0.3076	-31.9754	-32.3981	0.0000	-0.6238	0.0000	-0.8759	250.0000	184.8646	
